elapsed_s,timestamp,gateway_id,cpu_pct,cpu_user,cpu_sys,cpu_iowait,mem_total_mb,mem_used_mb,mem_free_mb,mem_used_pct,load_1,load_5,load_15,net_rx_bytes,net_tx_bytes,net_rx_delta,net_tx_delta,cs_cpu_pct,cs_mem_mb,pf_cpu_pct,pf_mem_mb,rx_total,tx_total,rx_delta,tx_delta,rx_crc_ok,rx_crc_error,rx_crc_none,crc_error_rate_pct,rx_dr0,rx_dr1,rx_dr2,rx_dr3,rx_dr4,rx_dr5
877.0,2026-05-17T18:26:57,0016c001f10c2ef6,5.5,1.6,3.8,0.0,7809,702,7107,9.0,0.55,0.59,0.51,418307147,2239193135,3150,11924,1.2,233.7,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
877.4,2026-05-17T18:26:58,0016c001f10c2ef6,9.2,3.8,5.4,0.0,7809,702,7107,9.0,0.55,0.59,0.51,418310285,2239205081,3138,11946,1.2,233.7,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
877.9,2026-05-17T18:26:58,0016c001f10c2ef6,7.1,1.1,6.0,0.0,7809,702,7107,9.0,0.55,0.59,0.51,418313475,2239216895,3190,11814,1.2,233.7,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
878.3,2026-05-17T18:26:58,0016c001f10c2ef6,7.2,4.1,3.1,0.0,7809,703,7106,9.0,0.55,0.59,0.51,418317542,2239261111,4067,44216,1.2,233.7,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
878.8,2026-05-17T18:26:59,0016c001f10c2ef6,7.6,3.3,4.3,0.0,7809,702,7107,9.0,0.59,0.6,0.51,418320632,2239272925,3090,11814,1.2,233.7,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
879.2,2026-05-17T18:26:59,0016c001f10c2ef6,6.4,2.9,3.5,0.0,7809,702,7107,9.0,0.59,0.6,0.51,418323790,2239284817,3158,11892,1.2,233.7,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
879.7,2026-05-17T18:27:00,0016c001f10c2ef6,6.0,2.7,3.3,0.0,7809,702,7107,9.0,0.59,0.6,0.51,418327080,2239296631,3290,11814,1.2,233.7,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
880.1,2026-05-17T18:27:00,0016c001f10c2ef6,7.3,2.8,4.5,0.0,7809,702,7107,9.0,0.59,0.6,0.51,418330066,2239308445,2986,11814,1.2,233.7,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
880.5,2026-05-17T18:27:01,0016c001f10c2ef6,6.6,2.8,3.9,0.0,7809,702,7107,9.0,0.59,0.6,0.51,418334077,2239352661,4011,44216,1.2,233.7,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
881.0,2026-05-17T18:27:01,0016c001f10c2ef6,6.3,2.3,4.0,0.0,7809,701,7108,9.0,0.59,0.6,0.51,418337163,2239364475,3086,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
881.4,2026-05-17T18:27:01,0016c001f10c2ef6,7.0,2.3,4.7,0.0,7809,701,7108,9.0,0.59,0.6,0.51,418340249,2239376289,3086,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
881.8,2026-05-17T18:27:02,0016c001f10c2ef6,6.2,2.8,3.4,0.0,7809,701,7108,9.0,0.59,0.6,0.51,418343387,2239388103,3138,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
882.3,2026-05-17T18:27:02,0016c001f10c2ef6,7.3,2.8,4.5,0.0,7809,701,7108,9.0,0.59,0.6,0.51,418346525,2239399917,3138,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
882.8,2026-05-17T18:27:03,0016c001f10c2ef6,10.7,4.9,5.8,0.0,7809,700,7109,9.0,0.59,0.6,0.51,418350388,2239444199,3863,44282,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
883.2,2026-05-17T18:27:03,0016c001f10c2ef6,7.1,2.7,4.4,0.0,7809,700,7109,9.0,0.59,0.6,0.51,418353474,2239456013,3086,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
883.7,2026-05-17T18:27:04,0016c001f10c2ef6,6.0,1.6,4.4,0.0,7809,700,7109,9.0,0.54,0.59,0.51,418356764,2239467827,3290,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
884.1,2026-05-17T18:27:04,0016c001f10c2ef6,10.9,3.4,7.5,0.0,7809,701,7108,9.0,0.54,0.59,0.51,418359802,2239479641,3038,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
884.5,2026-05-17T18:27:05,0016c001f10c2ef6,19.8,2.3,17.4,0.0,7809,701,7108,9.0,0.54,0.59,0.51,418363969,2239523857,4167,44216,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
885.0,2026-05-17T18:27:05,0016c001f10c2ef6,19.2,3.5,15.7,0.0,7809,701,7108,9.0,0.54,0.59,0.51,418367107,2239537855,3138,13998,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
885.4,2026-05-17T18:27:05,0016c001f10c2ef6,21.2,3.5,17.6,0.0,7809,702,7107,9.0,0.54,0.59,0.51,418370139,2239549669,3032,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
885.8,2026-05-17T18:27:06,0016c001f10c2ef6,7.6,2.7,4.9,0.0,7809,701,7108,9.0,0.54,0.59,0.51,418373173,2239561483,3034,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
886.3,2026-05-17T18:27:06,0016c001f10c2ef6,5.5,1.5,3.5,0.5,7809,700,7109,9.0,0.54,0.59,0.51,418376736,2239573297,3563,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
886.8,2026-05-17T18:27:07,0016c001f10c2ef6,6.6,2.2,4.4,0.0,7809,702,7107,9.0,0.54,0.59,0.51,418380723,2239617591,3987,44294,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
887.2,2026-05-17T18:27:07,0016c001f10c2ef6,6.2,2.8,3.4,0.0,7809,702,7107,9.0,0.54,0.59,0.51,418383961,2239629405,3238,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
887.6,2026-05-17T18:27:08,0016c001f10c2ef6,6.8,1.7,5.1,0.0,7809,701,7108,9.0,0.54,0.59,0.51,418387215,2239641461,3254,12056,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
888.1,2026-05-17T18:27:08,0016c001f10c2ef6,9.3,3.9,5.4,0.0,7809,703,7106,9.0,0.54,0.59,0.51,418390253,2239653341,3038,11880,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
888.6,2026-05-17T18:27:09,0016c001f10c2ef6,9.9,3.0,6.9,0.0,7809,702,7107,9.0,0.5,0.58,0.51,418394420,2239697623,4167,44282,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
889.1,2026-05-17T18:27:09,0016c001f10c2ef6,13.0,4.3,8.7,0.0,7809,701,7108,9.0,0.5,0.58,0.51,418397610,2239709503,3190,11880,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
889.6,2026-05-17T18:27:10,0016c001f10c2ef6,9.1,3.5,5.6,0.0,7809,701,7108,9.0,0.5,0.58,0.51,418400696,2239721383,3086,11880,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
890.1,2026-05-17T18:27:10,0016c001f10c2ef6,12.9,5.2,7.7,0.0,7809,701,7108,9.0,0.5,0.58,0.51,418403914,2239733419,3218,12036,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
890.6,2026-05-17T18:27:11,0016c001f10c2ef6,8.6,2.5,6.1,0.0,7809,701,7108,9.0,0.5,0.58,0.51,418408029,2239777701,4115,44282,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
891.0,2026-05-17T18:27:11,0016c001f10c2ef6,11.9,4.7,7.3,0.0,7809,701,7108,9.0,0.5,0.58,0.51,418411119,2239789581,3090,11880,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
891.5,2026-05-17T18:27:12,0016c001f10c2ef6,6.4,2.3,4.1,0.0,7809,701,7108,9.0,0.5,0.58,0.51,418414205,2239801395,3086,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
891.9,2026-05-17T18:27:12,0016c001f10c2ef6,7.1,1.2,5.9,0.0,7809,701,7108,9.0,0.5,0.58,0.51,418417567,2239813295,3362,11900,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
892.3,2026-05-17T18:27:12,0016c001f10c2ef6,8.0,2.8,5.1,0.0,7809,702,7107,9.0,0.5,0.58,0.51,418420605,2239825109,3038,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
892.7,2026-05-17T18:27:13,0016c001f10c2ef6,6.4,1.7,4.6,0.0,7809,701,7108,9.0,0.5,0.58,0.51,418424724,2239869325,4119,44216,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
893.1,2026-05-17T18:27:13,0016c001f10c2ef6,11.9,2.4,5.4,4.2,7809,701,7108,9.0,0.46,0.57,0.5,418427810,2239881139,3086,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
893.6,2026-05-17T18:27:14,0016c001f10c2ef6,6.8,2.3,4.5,0.0,7809,701,7108,9.0,0.46,0.57,0.5,418430896,2239892953,3086,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
894.0,2026-05-17T18:27:14,0016c001f10c2ef6,7.4,1.7,5.7,0.0,7809,701,7108,9.0,0.46,0.57,0.5,418433930,2239904767,3034,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
894.4,2026-05-17T18:27:15,0016c001f10c2ef6,6.2,1.7,4.5,0.0,7809,700,7109,9.0,0.46,0.57,0.5,418437220,2239916581,3290,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
894.9,2026-05-17T18:27:15,0016c001f10c2ef6,6.4,2.3,4.1,0.0,7809,701,7108,9.0,0.46,0.57,0.5,418441391,2239962590,4171,46009,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
895.3,2026-05-17T18:27:15,0016c001f10c2ef6,7.6,3.5,4.1,0.0,7809,701,7108,9.0,0.46,0.57,0.5,418459387,2244717709,17996,4755119,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
896.0,2026-05-17T18:27:16,0016c001f10c2ef6,21.1,3.5,17.6,0.0,7809,700,7109,9.0,0.46,0.57,0.5,418470803,2244750844,11416,33135,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
896.5,2026-05-17T18:27:17,0016c001f10c2ef6,23.5,3.0,20.5,0.0,7809,701,7108,9.0,0.46,0.57,0.5,418477604,2244767014,6801,16170,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
896.9,2026-05-17T18:27:17,0016c001f10c2ef6,21.3,3.2,18.1,0.0,7809,702,7107,9.0,0.46,0.57,0.5,418481783,2244811421,4179,44407,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
897.3,2026-05-17T18:27:17,0016c001f10c2ef6,5.7,1.7,4.0,0.0,7809,702,7107,9.0,0.46,0.57,0.5,418484973,2244823235,3190,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
897.7,2026-05-17T18:27:18,0016c001f10c2ef6,5.9,2.4,3.6,0.0,7809,703,7106,9.0,0.46,0.57,0.5,418488059,2244835049,3086,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
898.1,2026-05-17T18:27:18,0016c001f10c2ef6,8.6,4.0,4.0,0.6,7809,703,7106,9.0,0.42,0.56,0.5,418491201,2244846863,3142,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
898.5,2026-05-17T18:27:19,0016c001f10c2ef6,6.0,2.4,3.6,0.0,7809,703,7106,9.0,0.42,0.56,0.5,418496119,2244862735,4918,15872,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
899.0,2026-05-17T18:27:19,0016c001f10c2ef6,7.1,3.6,3.6,0.0,7809,703,7106,9.0,0.42,0.56,0.5,418500186,2244907032,4067,44297,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
899.4,2026-05-17T18:27:19,0016c001f10c2ef6,6.3,1.7,4.6,0.0,7809,703,7106,9.0,0.42,0.56,0.5,418504398,2244918846,4212,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
899.8,2026-05-17T18:27:20,0016c001f10c2ef6,7.1,2.7,4.4,0.0,7809,703,7106,9.0,0.42,0.56,0.5,418508502,2244934686,4104,15840,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
900.2,2026-05-17T18:27:21,0016c001f10c2ef6,5.8,2.3,3.5,0.0,7809,701,7108,9.0,0.42,0.56,0.5,418511588,2244946500,3086,11814,1.2,233.8,3.1,2.0,153,129,0,0,0,0,0,0.0,0,0,0,0,0,0
900.7,2026-05-17T18:27:22,0016c001f10c2ef6,7.0,2.3,4.7,0.0,7809,701,7108,9.0,0.42,0.56,0.5,418517175,2244977208,5587,30708,1.2,233.8,3.1,2.0,157,133,4,4,0,0,0,0.0,0,0,0,0,0,0
901.1,2026-05-17T18:27:22,0016c001f10c2ef6,11.6,5.3,6.3,0.0,7809,701,7108,9.0,0.42,0.56,0.5,418520829,2245006680,3654,29472,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
901.6,2026-05-17T18:27:23,0016c001f10c2ef6,5.3,0.6,4.7,0.0,7809,701,7108,9.0,0.42,0.56,0.5,418524071,2245018495,3242,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
902.0,2026-05-17T18:27:23,0016c001f10c2ef6,5.8,2.9,2.9,0.0,7809,701,7108,9.0,0.42,0.56,0.5,418527261,2245030310,3190,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
902.4,2026-05-17T18:27:23,0016c001f10c2ef6,6.5,2.4,4.2,0.0,7809,702,7107,9.0,0.42,0.56,0.5,418532407,2245046800,5146,16490,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
902.9,2026-05-17T18:27:24,0016c001f10c2ef6,7.2,4.2,3.0,0.0,7809,702,7107,9.0,0.42,0.56,0.5,418536572,2245092673,4165,45873,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
903.3,2026-05-17T18:27:24,0016c001f10c2ef6,7.6,4.7,2.9,0.0,7809,702,7107,9.0,0.39,0.55,0.5,418539762,2245104488,3190,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
903.7,2026-05-17T18:27:25,0016c001f10c2ef6,7.1,2.4,4.7,0.0,7809,702,7107,9.0,0.39,0.55,0.5,418542904,2245116303,3142,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
904.1,2026-05-17T18:27:25,0016c001f10c2ef6,5.4,1.8,3.6,0.0,7809,701,7108,9.0,0.39,0.55,0.5,418546194,2245128118,3290,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
904.6,2026-05-17T18:27:25,0016c001f10c2ef6,7.0,2.9,4.1,0.0,7809,702,7107,9.0,0.39,0.55,0.5,418549384,2245139933,3190,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
905.0,2026-05-17T18:27:26,0016c001f10c2ef6,6.9,2.9,4.0,0.0,7809,702,7107,9.0,0.39,0.55,0.5,418553503,2245184231,4119,44298,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
905.4,2026-05-17T18:27:26,0016c001f10c2ef6,5.8,1.7,4.0,0.0,7809,702,7107,9.0,0.39,0.55,0.5,418556541,2245196046,3038,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
905.9,2026-05-17T18:27:27,0016c001f10c2ef6,6.7,2.8,3.9,0.0,7809,701,7108,9.0,0.39,0.55,0.5,418560208,2245207861,3667,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
906.3,2026-05-17T18:27:27,0016c001f10c2ef6,9.4,2.6,6.8,0.0,7809,701,7108,9.0,0.39,0.55,0.5,418563346,2245219742,3138,11881,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
906.8,2026-05-17T18:27:28,0016c001f10c2ef6,6.9,3.5,3.5,0.0,7809,701,7108,9.0,0.39,0.55,0.5,418566897,2245246449,3551,26707,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
907.2,2026-05-17T18:27:28,0016c001f10c2ef6,15.3,3.4,11.9,0.0,7809,700,7109,9.0,0.39,0.55,0.5,418572435,2245279497,5538,33048,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
907.6,2026-05-17T18:27:29,0016c001f10c2ef6,20.7,4.1,16.6,0.0,7809,702,7107,9.0,0.39,0.55,0.5,418575677,2245291328,3242,11831,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
908.0,2026-05-17T18:27:29,0016c001f10c2ef6,18.3,1.8,16.5,0.0,7809,702,7107,9.0,0.52,0.57,0.51,418578919,2245303143,3242,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
908.5,2026-05-17T18:27:29,0016c001f10c2ef6,18.7,4.2,14.5,0.0,7809,702,7107,9.0,0.52,0.57,0.51,418582161,2245314958,3242,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
908.9,2026-05-17T18:27:30,0016c001f10c2ef6,5.8,2.9,2.9,0.0,7809,702,7107,9.0,0.52,0.57,0.51,418586128,2245359256,3967,44298,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
909.3,2026-05-17T18:27:30,0016c001f10c2ef6,7.6,2.9,4.1,0.6,7809,702,7107,9.0,0.52,0.57,0.51,418589314,2245371071,3186,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
909.7,2026-05-17T18:27:31,0016c001f10c2ef6,6.6,3.3,3.3,0.0,7809,702,7107,9.0,0.52,0.57,0.51,418592504,2245382886,3190,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
910.2,2026-05-17T18:27:31,0016c001f10c2ef6,5.2,2.3,2.9,0.0,7809,703,7106,9.0,0.52,0.57,0.51,418595490,2245394701,2986,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
910.6,2026-05-17T18:27:32,0016c001f10c2ef6,8.7,3.5,5.2,0.0,7809,702,7107,9.0,0.52,0.57,0.51,418598794,2245407623,3304,12922,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
911.0,2026-05-17T18:27:32,0016c001f10c2ef6,7.5,3.5,4.0,0.0,7809,702,7107,9.0,0.52,0.57,0.51,418602861,2245451921,4067,44298,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
911.5,2026-05-17T18:27:32,0016c001f10c2ef6,8.2,3.1,5.2,0.0,7809,701,7108,9.0,0.52,0.57,0.51,418606103,2245463802,3242,11881,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
911.9,2026-05-17T18:27:33,0016c001f10c2ef6,6.3,2.3,4.0,0.0,7809,702,7107,9.0,0.52,0.57,0.51,418609241,2245475617,3138,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
912.3,2026-05-17T18:27:33,0016c001f10c2ef6,6.4,2.3,4.1,0.0,7809,703,7106,9.0,0.52,0.57,0.51,418612429,2245491237,3188,15620,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
912.7,2026-05-17T18:27:34,0016c001f10c2ef6,9.4,3.5,5.3,0.6,7809,703,7106,9.0,0.47,0.56,0.5,418615719,2245503052,3290,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
913.2,2026-05-17T18:27:34,0016c001f10c2ef6,7.4,2.9,4.6,0.0,7809,702,7107,9.0,0.47,0.56,0.5,418619786,2245547498,4067,44446,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
913.6,2026-05-17T18:27:35,0016c001f10c2ef6,6.5,3.6,3.0,0.0,7809,702,7107,9.0,0.47,0.56,0.5,418622976,2245559313,3190,11815,1.2,233.8,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
914.0,2026-05-17T18:27:35,0016c001f10c2ef6,6.5,1.2,5.3,0.0,7809,702,7107,9.0,0.47,0.56,0.5,418626166,2245571128,3190,11815,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
914.4,2026-05-17T18:27:35,0016c001f10c2ef6,4.6,1.7,2.9,0.0,7809,702,7107,9.0,0.47,0.56,0.5,418629204,2245582943,3038,11815,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
914.9,2026-05-17T18:27:36,0016c001f10c2ef6,6.5,2.2,4.3,0.0,7809,702,7107,9.0,0.47,0.56,0.5,418632959,2245627323,3755,44380,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
915.3,2026-05-17T18:27:36,0016c001f10c2ef6,5.8,2.9,2.9,0.0,7809,702,7107,9.0,0.47,0.56,0.5,418636730,2245639138,3771,11815,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
915.7,2026-05-17T18:27:37,0016c001f10c2ef6,5.6,2.2,3.4,0.0,7809,702,7107,9.0,0.47,0.56,0.5,418639932,2245651195,3202,12057,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
916.2,2026-05-17T18:27:37,0016c001f10c2ef6,6.2,1.1,5.1,0.0,7809,702,7107,9.0,0.47,0.56,0.5,418643070,2245663010,3138,11815,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
916.7,2026-05-17T18:27:38,0016c001f10c2ef6,11.1,4.0,7.0,0.0,7809,702,7107,9.0,0.47,0.56,0.5,418646208,2245674891,3138,11881,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
917.1,2026-05-17T18:27:38,0016c001f10c2ef6,10.6,4.8,5.9,0.0,7809,702,7107,9.0,0.47,0.56,0.5,418650379,2245719337,4171,44446,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
917.6,2026-05-17T18:27:39,0016c001f10c2ef6,12.8,3.1,7.1,2.6,7809,702,7107,9.0,0.44,0.55,0.5,418653569,2245731218,3190,11881,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
918.0,2026-05-17T18:27:39,0016c001f10c2ef6,4.7,2.3,2.3,0.0,7809,702,7107,9.0,0.44,0.55,0.5,418656783,2245743111,3214,11893,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
918.5,2026-05-17T18:27:39,0016c001f10c2ef6,9.2,2.3,6.9,0.0,7809,701,7108,9.0,0.44,0.55,0.5,418659969,2245754926,3186,11815,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
918.9,2026-05-17T18:27:40,0016c001f10c2ef6,19.1,1.7,17.3,0.0,7809,702,7107,9.0,0.44,0.55,0.5,418663672,2245766741,3703,11815,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
919.3,2026-05-17T18:27:40,0016c001f10c2ef6,20.5,2.3,17.5,0.6,7809,702,7107,9.0,0.44,0.55,0.5,418667462,2245811277,3790,44536,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
919.8,2026-05-17T18:27:41,0016c001f10c2ef6,19.0,1.7,17.2,0.0,7809,701,7108,9.0,0.44,0.55,0.5,418670600,2245823092,3138,11815,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
920.2,2026-05-17T18:27:41,0016c001f10c2ef6,8.7,2.9,5.8,0.0,7809,703,7106,9.0,0.44,0.55,0.5,418673686,2245834907,3086,11815,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
920.6,2026-05-17T18:27:42,0016c001f10c2ef6,5.4,2.4,3.0,0.0,7809,702,7107,9.0,0.44,0.55,0.5,418676824,2245846722,3138,11815,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
921.0,2026-05-17T18:27:42,0016c001f10c2ef6,5.3,1.8,3.5,0.0,7809,702,7107,9.0,0.44,0.55,0.5,418681043,2245891102,4219,44380,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
921.5,2026-05-17T18:27:42,0016c001f10c2ef6,9.4,3.5,5.8,0.0,7809,701,7108,9.0,0.44,0.55,0.5,418684285,2245902917,3242,11815,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
921.9,2026-05-17T18:27:43,0016c001f10c2ef6,5.2,2.3,2.9,0.0,7809,701,7108,9.0,0.44,0.55,0.5,418687527,2245914732,3242,11815,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
922.3,2026-05-17T18:27:43,0016c001f10c2ef6,6.5,1.8,4.7,0.0,7809,701,7108,9.0,0.44,0.55,0.5,418690711,2245927580,3184,12848,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
922.8,2026-05-17T18:27:44,0016c001f10c2ef6,8.4,2.6,5.8,0.0,7809,701,7108,9.0,0.48,0.56,0.5,418693849,2245939461,3138,11881,1.2,233.9,3.1,2.0,157,133,0,0,0,0,0,0.0,0,0,0,0,0,0
